recipe_id,ingredient_id,ingredient_name,quantity
68d7f17d-21d1-386b-bce8-3e44556879b8,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
68d7f17d-21d1-386b-bce8-3e44556879b8,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,2 cucchiai
68d7f17d-21d1-386b-bce8-3e44556879b8,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,q.b.
68d7f17d-21d1-386b-bce8-3e44556879b8,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
68d7f17d-21d1-386b-bce8-3e44556879b8,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,q.b.
68d7f17d-21d1-386b-bce8-3e44556879b8,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,40 g
68d7f17d-21d1-386b-bce8-3e44556879b8,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,1 rametto
cf6d7cca-8c9d-331a-ac37-b264b079e757,e02bad48-c3ce-3f72-bc84-8ebc1dfc3fb8,Funghi portobello,120 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,84138af4-796e-3782-aa76-55265285c350,Funghi champignon,130 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,b755f62c-c8f8-3ee9-a5dc-9da54e8fe19c,Funghi orecchioni o ostrica (Pleurotus),(o cardoncelli) 100 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,a9c6b04e-b632-31ff-b391-2568899f7ef2,Funghi finferli (gallinacci),85 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,7056f115-b893-3048-889e-00196879bf3c,Pasta Sfoglia,(1 rotolo) 230 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,400 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,fbd7d2b3-4a63-3be1-b5cd-83bd2026ea62,Scamorza affumicata,100 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,39d3140c-ed2f-3f77-9ef4-5e87503b5587,Grana Padano DOP,80 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,20 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,cb95dccc-c65e-3aa1-a67a-141bce767bff,Timo,q.b.
cf6d7cca-8c9d-331a-ac37-b264b079e757,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
cf6d7cca-8c9d-331a-ac37-b264b079e757,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
cf6d7cca-8c9d-331a-ac37-b264b079e757,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
cf6d7cca-8c9d-331a-ac37-b264b079e757,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,q.b.
cf6d7cca-8c9d-331a-ac37-b264b079e757,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,50 g
cf6d7cca-8c9d-331a-ac37-b264b079e757,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,2
52ca04f5-eb86-387c-8417-b76a1e32ae20,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,400 g
52ca04f5-eb86-387c-8417-b76a1e32ae20,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,a temperatura ambiente 220 g
52ca04f5-eb86-387c-8417-b76a1e32ae20,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,8 g
52ca04f5-eb86-387c-8417-b76a1e32ae20,8318882c-c671-3cdc-a191-5188e8b50497,Lievito istantaneo per preparazioni salate,15 g
52ca04f5-eb86-387c-8417-b76a1e32ae20,b1581cdd-0c4c-30c4-90f9-ad2a34b02dfb,Passata di pomodoro,200 g
52ca04f5-eb86-387c-8417-b76a1e32ae20,860d905b-f518-3edf-8a47-d06b75402cb2,Gorgonzola,100 g
52ca04f5-eb86-387c-8417-b76a1e32ae20,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
52ca04f5-eb86-387c-8417-b76a1e32ae20,b7f272d9-76a3-33e6-9387-6d31ae8798ac,Salame,q.b.
52ca04f5-eb86-387c-8417-b76a1e32ae20,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
52ca04f5-eb86-387c-8417-b76a1e32ae20,fb7ce2d2-c635-3269-b0e3-0a010b41031b,Origano,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,21f250e3-7e50-3d91-b109-7a2aa0914ea0,Lenticchie secche,250 g
c281e88c-5e07-3128-b5f4-7f22e808aa84,7a27b5ac-f68e-3665-b4cd-9e3993dd06ce,Porri,100 g
c281e88c-5e07-3128-b5f4-7f22e808aa84,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,250 g
c281e88c-5e07-3128-b5f4-7f22e808aa84,6f294678-ef21-386e-9749-fe323e56822d,Pomodorini ciliegino,180 g
c281e88c-5e07-3128-b5f4-7f22e808aa84,782cad54-a35c-3eee-95f1-f892852c6d05,Alloro,2 foglie
c281e88c-5e07-3128-b5f4-7f22e808aa84,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,8582e408-07f2-3825-8b53-4e4a109bf2e2,Curcuma in polvere,1 cucchiaino
c281e88c-5e07-3128-b5f4-7f22e808aa84,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,1 l
c281e88c-5e07-3128-b5f4-7f22e808aa84,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,fb7ce2d2-c635-3269-b0e3-0a010b41031b,Origano,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,22969ed6-8494-3b63-9166-9efcfc065461,Pane nero ai cereali,1
c281e88c-5e07-3128-b5f4-7f22e808aa84,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
c281e88c-5e07-3128-b5f4-7f22e808aa84,fb7ce2d2-c635-3269-b0e3-0a010b41031b,Origano,q.b.
aac234ef-9871-32a1-af47-4fe141520ccf,7520043e-3b47-3660-8bdb-92e69a7e8c9d,Penne Rigate,320 g
aac234ef-9871-32a1-af47-4fe141520ccf,e57cdd86-d130-333e-80df-a8f5d7cf7a2e,Salsiccia,300 g
aac234ef-9871-32a1-af47-4fe141520ccf,cff5559b-2ddf-3116-9eed-f4738094b189,Ricotta di pecora,200 g
aac234ef-9871-32a1-af47-4fe141520ccf,e33a7fef-9a8d-36c9-a308-1743117f3e67,Cipolle ramate,100 g
aac234ef-9871-32a1-af47-4fe141520ccf,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
aac234ef-9871-32a1-af47-4fe141520ccf,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,da grattugiare 50 g
aac234ef-9871-32a1-af47-4fe141520ccf,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
aac234ef-9871-32a1-af47-4fe141520ccf,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
aac234ef-9871-32a1-af47-4fe141520ccf,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
dd9977f3-25a7-3fa1-8359-e536a34039ce,151fd3b7-b5a5-37e3-af80-c338f214f8a7,Farina di cocco,(NON cocco grattugiato o Cocco rapé) 50 g
dd9977f3-25a7-3fa1-8359-e536a34039ce,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,120 g
dd9977f3-25a7-3fa1-8359-e536a34039ce,b55aaeed-1e7e-3df2-b466-6741886b4886,Albumi,(di circa 3 uova medie) 90 g
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,ab750683-4df4-3043-9018-7202a9560540,Cozze,1 kg
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,a0d0bcf6-2b6e-336e-8d12-a95c7e5eee76,Polpa di pomodoro,400 g
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,2 spicchi
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,d3cec5ea-554c-3be2-ab85-e909aeed2f46,Peperoncino fresco,1
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,50 g
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,40 g
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,q.b.
28ae5b5f-c7f1-31b0-ac1c-c60d1f0cd73f,4dc3800d-63d1-3d5d-8501-18f3b6ee05be,Pane,pugliese 8 fette
a27cc0f7-15c0-3847-877b-065149805885,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,125 g
a27cc0f7-15c0-3847-877b-065149805885,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,250 g
a27cc0f7-15c0-3847-877b-065149805885,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,2
a27cc0f7-15c0-3847-877b-065149805885,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,100 g
a27cc0f7-15c0-3847-877b-065149805885,e41572be-086d-388e-b67a-e2c1df3eb834,Baccello di vaniglia,i semi di un baccello
a27cc0f7-15c0-3847-877b-065149805885,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
a27cc0f7-15c0-3847-877b-065149805885,0e1a1ba8-b562-3800-9826-6a064dad5566,Confettura di fragole,100 g
a27cc0f7-15c0-3847-877b-065149805885,9135f2a8-5145-3294-bd6a-1eb7a0f25a40,Confettura di albicocche,100 g
a27cc0f7-15c0-3847-877b-065149805885,3368ee7a-43d1-3fd1-a8e7-0a78e5500515,Confettura di mirtilli,100 g
90406f01-8aea-3057-b27c-50be4f9e1d16,6f294678-ef21-386e-9749-fe323e56822d,Pomodorini ciliegino,800 g
90406f01-8aea-3057-b27c-50be4f9e1d16,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,3 spicchi
90406f01-8aea-3057-b27c-50be4f9e1d16,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,60 g
90406f01-8aea-3057-b27c-50be4f9e1d16,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,70 g
90406f01-8aea-3057-b27c-50be4f9e1d16,fb7ce2d2-c635-3269-b0e3-0a010b41031b,Origano,secco q.b.
90406f01-8aea-3057-b27c-50be4f9e1d16,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,a temperatura ambiente 200 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,50 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,570 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,8 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,4d9baac1-2f03-3573-adc6-1fccc0bc9a6f,Cannella in polvere,q.b.
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,a temperatura ambiente 110 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,morbido 110 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,be138436-6d19-3c73-96a0-d06d45106ed4,Scorza d'arancia,½
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,cd6877b6-9f3c-3168-823c-2787973ccc16,Mele Evelina,620 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,100 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,70 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,be138436-6d19-3c73-96a0-d06d45106ed4,Scorza d'arancia,½
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,80 g
7e87d8e9-a72e-3e71-a5dd-a1fb9791f889,4d9baac1-2f03-3573-adc6-1fccc0bc9a6f,Cannella in polvere,3 g
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,3c246bd0-eee4-335e-83b2-37df33247370,Lasagne all'uovo,250 g
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,39d3140c-ed2f-3f77-9ef4-5e87503b5587,Grana Padano DOP,da grattugiare 5 cucchiai
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,cb95dccc-c65e-3aa1-a67a-141bce767bff,Timo,fresco q.b.
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,fb7ce2d2-c635-3269-b0e3-0a010b41031b,Origano,fresco q.b.
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,1 l
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,100 g
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,100 g
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,8bf243a0-99cc-36cd-83a3-6b933b4158a8,Noce moscata,q.b.
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,e57cdd86-d130-333e-80df-a8f5d7cf7a2e,Salsiccia,(di suino) 800 g
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,b1581cdd-0c4c-30c4-90f9-ad2a34b02dfb,Passata di pomodoro,450 g
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,1 costa
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,d5ec203d-45a5-3e67-b068-ae1e72bb2e3e,Cipolle,1
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,1
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,40a52889-0e53-3bad-a2ef-7eaf8cad99bb,Vino rosso,1 bicchiere
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
2d661af0-9c3a-3ee5-b22b-254b057dcd8a,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,61126087-ef52-3c9e-a2b2-e47bbb782ca3,Lonza di maiale,(pezzo unico o fette sottili) 650 g
5e0893e6-0453-3049-bf30-e01117b5142a,e57cdd86-d130-333e-80df-a8f5d7cf7a2e,Salsiccia,290 g
5e0893e6-0453-3049-bf30-e01117b5142a,308672c0-7d7e-38ea-bfa5-881245923489,Provolone,175 g
5e0893e6-0453-3049-bf30-e01117b5142a,c5d158f6-2c41-3ccb-b0ed-3065e084d76e,Marsala,70 g
5e0893e6-0453-3049-bf30-e01117b5142a,dfb96eea-3c65-3297-99ba-6960a5bff34c,Funghi porcini,secchi 30 g
5e0893e6-0453-3049-bf30-e01117b5142a,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,40 g
5e0893e6-0453-3049-bf30-e01117b5142a,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
5e0893e6-0453-3049-bf30-e01117b5142a,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,20 g
5e0893e6-0453-3049-bf30-e01117b5142a,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,ec66f971-612a-3156-8fc0-64fb16216cae,Salvia,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
5e0893e6-0453-3049-bf30-e01117b5142a,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,(circa 6 teste) 570 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,600 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,b3da8338-68f2-3e36-82fb-726ef46e5063,Acciughe sotto sale,rosse di Spagna 300 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,40a52889-0e53-3bad-a2ef-7eaf8cad99bb,Vino rosso,125 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,(6 teste) 570 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,150 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,350 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,b3da8338-68f2-3e36-82fb-726ef46e5063,Acciughe sotto sale,rosse di Spagna 300 g
8ed5b5c8-c22c-3237-a225-4242e95535fd,bae44d30-49c0-373c-b097-d454ca4e3a6e,Peperoni,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,1f2364b4-d479-3d6e-bd98-9552b5bd3d6e,Barbabietole,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,d5ec203d-45a5-3e67-b068-ae1e72bb2e3e,Cipolle,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,bb1e77b7-a18b-3771-9ec6-45500efc5bf0,Cipollotto fresco,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,b74e966a-5dc4-39f6-8dc1-69355c6cb179,Barbera,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,q.b.
8ed5b5c8-c22c-3237-a225-4242e95535fd,7aaaaea3-5cf7-3fe0-9361-3e2f8f39a6a4,Cardi,gobbo di Nizza q.b.
3ea7c5d1-c0f3-3afe-97b5-e148ab016723,c31e3f1a-45d0-331a-b929-d86e8f3258e7,Melagrana,(sgranata 690 g) 1 kg
3ea7c5d1-c0f3-3afe-97b5-e148ab016723,24ee97de-b31f-3efa-ac35-d4c39318c55c,Alcol puro,96° 500 ml
3ea7c5d1-c0f3-3afe-97b5-e148ab016723,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,500 g
3ea7c5d1-c0f3-3afe-97b5-e148ab016723,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,800 g
915297b6-0969-3083-81d6-0270022bd296,dc6a3069-0fa6-3811-a202-7fae6d31faae,Riso Carnaroli,320 g
915297b6-0969-3083-81d6-0270022bd296,d3d7872e-7302-3fd4-8b5f-7065cf0f5ae6,Zucca delica,750 g
915297b6-0969-3083-81d6-0270022bd296,e33a7fef-9a8d-36c9-a308-1743117f3e67,Cipolle ramate,100 g
915297b6-0969-3083-81d6-0270022bd296,9460a787-eae6-320c-9e91-f2f7ae5def86,Brodo vegetale,"1,5 l"
915297b6-0969-3083-81d6-0270022bd296,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,80 g
915297b6-0969-3083-81d6-0270022bd296,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,60 g
915297b6-0969-3083-81d6-0270022bd296,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,50 g
915297b6-0969-3083-81d6-0270022bd296,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
915297b6-0969-3083-81d6-0270022bd296,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
915297b6-0969-3083-81d6-0270022bd296,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
88c70441-465b-3518-93b6-5a9bcca7b268,a83919af-cf3e-3aba-babd-b33f12ae1813,Pasta brisé,rontondo 1 rotolo
88c70441-465b-3518-93b6-5a9bcca7b268,bae44d30-49c0-373c-b097-d454ca4e3a6e,Peperoni,100 g
88c70441-465b-3518-93b6-5a9bcca7b268,250bd280-9030-3150-be1f-f3a493c0c3e2,Zucchine,100 g
88c70441-465b-3518-93b6-5a9bcca7b268,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,100 g
88c70441-465b-3518-93b6-5a9bcca7b268,2f17c2c9-e468-3a41-b8a2-f170cf79b868,Scamorza (provola),bianca 150 g
88c70441-465b-3518-93b6-5a9bcca7b268,0790d8f7-d6fc-30ae-bf0b-40182ec797a8,Prosciutto cotto,a cubetti 200 g
88c70441-465b-3518-93b6-5a9bcca7b268,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,da grattugiare 100 g
88c70441-465b-3518-93b6-5a9bcca7b268,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,200 g
88c70441-465b-3518-93b6-5a9bcca7b268,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,medie 3
88c70441-465b-3518-93b6-5a9bcca7b268,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
88c70441-465b-3518-93b6-5a9bcca7b268,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
88c70441-465b-3518-93b6-5a9bcca7b268,8bf243a0-99cc-36cd-83a3-6b933b4158a8,Noce moscata,da grattugiare q.b.
88c70441-465b-3518-93b6-5a9bcca7b268,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
88c70441-465b-3518-93b6-5a9bcca7b268,a02f4ce0-35c4-3d10-8da4-9996879afa57,Erba cipollina,q.b.
88c70441-465b-3518-93b6-5a9bcca7b268,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,q.b.
7776f8bf-4080-3540-8222-bd7cd2e437c6,a32ed4ee-1984-3bc1-85e5-a992be9e6f50,Fettine di vitello,800 g
7776f8bf-4080-3540-8222-bd7cd2e437c6,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,100 g
7776f8bf-4080-3540-8222-bd7cd2e437c6,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,50 ml
7776f8bf-4080-3540-8222-bd7cd2e437c6,60f7f9fa-5f97-3c10-8609-4a039bf99c94,Mozzarella,100 g
7776f8bf-4080-3540-8222-bd7cd2e437c6,b1581cdd-0c4c-30c4-90f9-ad2a34b02dfb,Passata di pomodoro,500 g
7776f8bf-4080-3540-8222-bd7cd2e437c6,6df8d955-1116-36f1-ba3a-50ddcfc2a9bf,Basilico,5 foglie
7776f8bf-4080-3540-8222-bd7cd2e437c6,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,q.b.
7776f8bf-4080-3540-8222-bd7cd2e437c6,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
7776f8bf-4080-3540-8222-bd7cd2e437c6,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
e8ac118e-2121-39f2-b329-791cb07cf3fc,857cf439-6ed6-3302-9d29-31800f5c7299,Maiale,lombo 250 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,d50c4864-676c-36a3-a33e-1e09efd8a08c,Peperoni verdi,120 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,ed066ab5-fc89-3bd7-8d28-3a53b9107e31,Pomodori ramati,120 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,6d7c7456-cc12-3a3f-81be-acf9ccf1b562,Ananas sciroppato,4 fette
e8ac118e-2121-39f2-b329-791cb07cf3fc,8b7230a4-f50c-347b-83b9-33920f627bd3,Olio di semi di girasole,1 cucchiaio
e8ac118e-2121-39f2-b329-791cb07cf3fc,87f1b6ad-1526-3033-af59-5e239d617a1d,Vino di riso,1 cucchiaio
e8ac118e-2121-39f2-b329-791cb07cf3fc,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,½
e8ac118e-2121-39f2-b329-791cb07cf3fc,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
e8ac118e-2121-39f2-b329-791cb07cf3fc,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
e8ac118e-2121-39f2-b329-791cb07cf3fc,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,100 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,100 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,f732d2fd-3901-3de5-a2cd-071b1336d16f,Fecola di patate,20 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,8318882c-c671-3cdc-a191-5188e8b50497,Lievito istantaneo per preparazioni salate,8 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,6fd176f8-2446-3111-9df1-3329f28cb31e,Concentrato di pomodoro,130 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,125 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,5b37c859-6505-34a2-bb0a-0e6f576e6a7d,Aceto di vino bianco,125 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,500 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,f732d2fd-3901-3de5-a2cd-071b1336d16f,Fecola di patate,35 g
e8ac118e-2121-39f2-b329-791cb07cf3fc,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,4 cucchiai
